t_ms,magnitude,coherence,score,fraction,peak_2s,gesture
1787849942767,0.0625,0.0000,0.0000,0.0000,0.0000,default
1787849942833,0.0479,0.0000,0.0000,0.0000,0.0000,default
1787849942901,0.0576,0.0000,0.0000,0.0000,0.0000,default
1787849942967,0.0592,0.0000,0.0000,0.0000,0.0000,default
1787849943034,0.0491,0.0000,0.0000,0.0000,0.0000,default
1787849943100,0.0425,0.0000,0.0000,0.0000,0.0000,default
1787849943169,0.0359,0.0000,0.0000,0.0000,0.0000,default
1787849943233,0.0389,0.0000,0.0000,0.0000,0.0000,default
1787849943300,0.0348,0.0000,0.0000,0.0000,0.0000,default
1787849943367,0.0477,0.0000,0.0000,0.0000,0.0000,default
1787849943434,0.0432,0.0000,0.0000,0.0000,0.0000,default
1787849943501,0.0427,0.0000,0.0000,0.0000,0.0000,default
1787849943568,0.0479,0.0000,0.0000,0.0000,0.0000,default
1787849943633,0.0534,0.0000,0.0000,0.0000,0.0000,default
1787849943700,0.0614,0.0000,0.0000,0.0000,0.0000,default
1787849943768,0.0785,0.0000,0.0000,0.0000,0.0000,default
1787849943835,0.0766,0.0000,0.0000,0.0000,0.0000,default
1787849943900,0.0787,0.0000,0.0000,0.0000,0.0000,default
1787849943967,0.0777,0.0000,0.0000,0.0000,0.0000,default
1787849944034,0.0518,0.0000,0.0000,0.0000,0.0000,default
1787849944100,0.0406,0.0000,0.0000,0.0000,0.0000,default
1787849944166,0.0304,0.0000,0.0000,0.0000,0.0000,default
1787849944235,0.0447,0.0000,0.0000,0.0000,0.0000,default
1787849944301,0.0561,0.0000,0.0000,0.0000,0.0000,default
1787849944368,0.0694,0.0000,0.0000,0.0000,0.0000,default
1787849944433,0.0579,0.0000,0.0000,0.0000,0.0000,default
1787849944501,0.0486,0.0000,0.0000,0.0000,0.0000,default
1787849944568,0.0434,0.0000,0.0000,0.0000,0.0000,default
1787849944634,0.0426,0.0000,0.0000,0.0000,0.0000,default
1787849944700,0.0383,0.0000,0.0000,0.0000,0.0000,default
1787849944768,0.0319,0.0000,0.0000,0.0000,0.0000,default
1787849944833,0.0433,0.0000,0.0000,0.0000,0.0000,default
1787849944901,0.0467,0.0000,0.0000,0.0000,0.0000,default
1787849944965,0.0346,0.0000,0.0000,0.0000,0.0000,default
1787849945034,0.0373,0.0000,0.0000,0.0000,0.0000,default
1787849945100,0.0290,0.0000,0.0000,0.0000,0.0000,default
1787849945168,0.0302,0.0000,0.0000,0.0000,0.0000,default
1787849945233,0.0324,0.0000,0.0000,0.0000,0.0000,default
1787849945301,0.0345,0.0000,0.0000,0.0000,0.0000,default
1787849945367,0.0339,0.0000,0.0000,0.0000,0.0000,default
1787849945433,0.0448,0.0000,0.0000,0.0000,0.0000,default
1787849945501,0.0587,0.0000,0.0000,0.0000,0.0000,default
1787849945568,0.0591,0.0000,0.0000,0.0000,0.0000,default
1787849945633,0.0499,0.0000,0.0000,0.0000,0.0000,default
1787849945700,0.0434,0.0000,0.0000,0.0000,0.0000,default
1787849945767,0.0405,0.0000,0.0000,0.0000,0.0000,default
1787849945834,0.0331,0.0000,0.0000,0.0000,0.0000,default
1787849945901,0.0298,0.0000,0.0000,0.0000,0.0000,default
1787849945967,0.0434,0.0000,0.0000,0.0000,0.0000,default
1787849946034,0.0662,0.0000,0.0000,0.0000,0.0000,default
1787849946100,0.1016,0.0000,0.0000,0.0000,0.0000,default
1787849946169,0.1244,0.0000,0.0000,0.0000,0.0000,default
1787849946234,0.1331,0.0000,0.0000,0.0000,0.0000,default
1787849946298,0.1513,0.0000,0.0000,0.0000,0.0000,default
1787849946367,0.1663,0.0000,0.0000,0.0000,0.0000,default
1787849946433,0.1605,0.0000,0.0000,0.0000,0.0000,default
1787849946500,0.1349,0.0000,0.0000,0.0000,0.0000,default
1787849946567,0.1251,0.0000,0.0000,0.0000,0.0000,default
1787849946634,0.1128,0.0000,0.0000,0.0000,0.0000,default
1787849946700,0.0851,0.0000,0.0000,0.0000,0.0000,default
1787849946767,0.0591,0.0000,0.0000,0.0000,0.0000,default
1787849946834,0.0338,0.0000,0.0000,0.0000,0.0000,default
1787849946900,0.0398,0.0000,0.0000,0.0000,0.0000,default
1787849946966,0.0523,0.0000,0.0000,0.0000,0.0000,default
1787849947033,0.0573,0.0000,0.0000,0.0000,0.0000,default
1787849947098,0.0657,0.0000,0.0000,0.0000,0.0000,default
1787849947166,0.0579,0.0000,0.0000,0.0000,0.0000,default
1787849947233,0.0484,0.0000,0.0000,0.0000,0.0000,default
1787849947298,0.0483,0.0000,0.0000,0.0000,0.0000,default
1787849947366,0.0482,0.0000,0.0000,0.0000,0.0000,default
1787849947464,0.0565,0.0000,0.0000,0.0000,0.0000,default
1787849947530,0.0515,0.0000,0.0000,0.0000,0.0000,default
1787849947596,0.0647,0.0000,0.0000,0.0000,0.0000,default
1787849947663,0.0564,0.0000,0.0000,0.0000,0.0000,default
1787849947733,0.0625,0.0000,0.0000,0.0000,0.0000,default
1787849947800,0.0627,0.0000,0.0000,0.0000,0.0000,default
1787849947866,0.0745,0.0000,0.0000,0.0000,0.0000,default
1787849947932,0.0865,0.0000,0.0000,0.0000,0.0000,default
1787849947998,0.0761,0.0000,0.0000,0.0000,0.0000,default
1787849948066,0.0555,0.0000,0.0000,0.0000,0.0000,default
1787849948132,0.0408,0.0000,0.0000,0.0000,0.0000,default
1787849948199,0.0427,0.0000,0.0000,0.0000,0.0000,default
1787849948266,0.0558,0.0000,0.0000,0.0000,0.0000,default
1787849948329,0.0633,0.0000,0.0000,0.0000,0.0000,default
1787849948399,0.0727,0.0000,0.0000,0.0000,0.0000,default
1787849948464,0.0712,0.0000,0.0000,0.0000,0.0000,default
1787849948532,0.0614,0.0000,0.0000,0.0000,0.0000,default
1787849948598,0.0483,0.0000,0.0000,0.0000,0.0000,default
1787849948665,0.0341,0.0000,0.0000,0.0000,0.0000,default
1787849948730,0.0380,0.0000,0.0000,0.0000,0.0000,default
1787849948799,0.0304,0.0000,0.0000,0.0000,0.0000,default
1787849948865,0.0253,0.0000,0.0000,0.0000,0.0000,default
1787849948932,0.0317,0.0000,0.0000,0.0000,0.0000,default
1787849948998,0.0334,0.0000,0.0000,0.0000,0.0000,default
1787849949066,0.0276,0.0000,0.0000,0.0000,0.0000,default
1787849949132,0.0329,0.0000,0.0000,0.0000,0.0000,default
1787849949199,0.0376,0.0000,0.0000,0.0000,0.0000,default
1787849949265,0.0412,0.0000,0.0000,0.0000,0.0000,default
1787849949332,0.0415,0.0000,0.0000,0.0000,0.0000,default
1787849949399,0.0280,0.0000,0.0000,0.0000,0.0000,default
1787849949464,0.0273,0.0000,0.0000,0.0000,0.0000,default
1787849949531,0.0288,0.0000,0.0000,0.0000,0.0000,default
1787849949600,0.0353,0.0000,0.0000,0.0000,0.0000,default
1787849949665,0.0488,0.0000,0.0000,0.0000,0.0000,default
1787849949732,0.0651,0.0000,0.0000,0.0000,0.0000,default
1787849949798,0.0728,0.0000,0.0000,0.0000,0.0000,default
1787849949865,0.0793,0.0000,0.0000,0.0000,0.0000,default
1787849949932,0.0906,0.0000,0.0000,0.0000,0.0000,default
1787849949998,0.0981,0.0000,0.0000,0.0000,0.0000,default
1787849950063,0.0937,0.0000,0.0000,0.0000,0.0000,default
1787849950132,0.0769,0.0000,0.0000,0.0000,0.0000,default
1787849950199,0.0726,0.0000,0.0000,0.0000,0.0000,default
1787849950265,0.0567,0.0000,0.0000,0.0000,0.0000,default
1787849950330,0.0575,0.0000,0.0000,0.0000,0.0000,default
1787849950398,0.0439,0.0000,0.0000,0.0000,0.0000,default
1787849950465,0.0574,0.0000,0.0000,0.0000,0.0000,default
1787849950531,0.0522,0.0000,0.0000,0.0000,0.0000,default
1787849950599,0.0514,0.0000,0.0000,0.0000,0.0000,default
1787849950665,0.0386,0.0000,0.0000,0.0000,0.0000,default
1787849950731,0.0410,0.0000,0.0000,0.0000,0.0000,default
1787849950797,0.0530,0.0000,0.0000,0.0000,0.0000,default
1787849950864,0.0444,0.0000,0.0000,0.0000,0.0000,default
1787849950931,0.0372,0.0000,0.0000,0.0000,0.0000,default
1787849950997,0.0387,0.0000,0.0000,0.0000,0.0000,default
1787849951098,0.0371,0.0000,0.0000,0.0000,0.0000,default
1787849951165,0.0302,0.0000,0.0000,0.0000,0.0000,default
1787849951231,0.0371,0.0000,0.0000,0.0000,0.0000,default
1787849951298,0.0297,0.0000,0.0000,0.0000,0.0000,default
1787849951364,0.0279,0.0000,0.0000,0.0000,0.0000,default
1787849951431,0.0434,0.0000,0.0000,0.0000,0.0000,default
1787849951498,0.0584,0.0000,0.0000,0.0000,0.0000,default
1787849951565,0.0746,0.0000,0.0000,0.0000,0.0000,default
1787849951632,0.0668,0.0000,0.0000,0.0000,0.0000,default
1787849951698,0.0546,0.0000,0.0000,0.0000,0.0000,default
1787849951764,0.0497,0.0000,0.0000,0.0000,0.0000,default
1787849951831,0.0459,0.0000,0.0000,0.0000,0.0000,default
1787849951898,0.0345,0.0000,0.0000,0.0000,0.0000,default
1787849951965,0.0549,0.0000,0.0000,0.0000,0.0000,default
1787849952031,0.0579,0.0000,0.0000,0.0000,0.0000,default
1787849952098,0.0595,0.0000,0.0000,0.0000,0.0000,default
1787849952164,0.0601,0.0000,0.0000,0.0000,0.0000,default
1787849952231,0.0545,0.0000,0.0000,0.0000,0.0000,default
1787849952297,0.0432,0.0000,0.0000,0.0000,0.0000,default
1787849952364,0.0458,0.0000,0.0000,0.0000,0.0000,default
1787849952430,0.0323,0.0000,0.0000,0.0000,0.0000,default
1787849952497,0.0243,0.0000,0.0000,0.0000,0.0000,default
1787849952564,0.0307,0.0000,0.0000,0.0000,0.0000,default
1787849952664,0.0390,0.0000,0.0000,0.0000,0.0000,default
1787849952730,0.0289,0.0000,0.0000,0.0000,0.0000,default
1787849952797,0.0398,0.0000,0.0000,0.0000,0.0000,default
1787849952864,0.0394,0.0000,0.0000,0.0000,0.0000,default
1787849952930,0.0399,0.0000,0.0000,0.0000,0.0000,default
1787849952996,0.0539,0.0000,0.0000,0.0000,0.0000,default
1787849953063,0.0688,0.0000,0.0000,0.0000,0.0000,default
1787849953130,0.0751,0.0000,0.0000,0.0000,0.0000,default
1787849953196,0.0721,0.0000,0.0000,0.0000,0.0000,default
1787849953262,0.0669,0.0000,0.0000,0.0000,0.0000,default
1787849953330,0.0660,0.0000,0.0000,0.0000,0.0000,default
1787849953396,0.0476,0.0000,0.0000,0.0000,0.0000,default
1787849953465,0.0652,0.0000,0.0000,0.0000,0.0000,default
1787849953530,0.0886,0.0000,0.0000,0.0000,0.0000,default
1787849953597,0.1003,0.0000,0.0000,0.0000,0.0000,default
1787849953663,0.0741,0.0000,0.0000,0.0000,0.0000,default
1787849953730,0.0581,0.0000,0.0000,0.0000,0.0000,default
1787849953796,0.0413,0.0000,0.0000,0.0000,0.0000,default
1787849953863,0.0547,0.0000,0.0000,0.0000,0.0000,default
1787849953930,0.0536,0.0000,0.0000,0.0000,0.0000,default
1787849953997,0.0605,0.0000,0.0000,0.0000,0.0000,default
1787849954063,0.0994,0.0000,0.0000,0.0000,0.0000,default
1787849954130,0.1763,0.0000,0.0000,0.0000,0.0000,default
1787849954197,0.2444,0.3755,0.0918,0.0000,0.0918,default
1787849954263,0.2588,0.5814,0.1505,0.0000,0.1505,default
1787849954330,0.2153,0.4083,0.0879,0.0000,0.1505,default
1787849954397,0.1527,0.0000,0.0000,0.0000,0.1505,default
1787849954463,0.0989,0.0000,0.0000,0.0000,0.1505,default
1787849954528,0.0846,0.0000,0.0000,0.0000,0.1505,sideEyeCat
1787849954596,0.0677,0.0000,0.0000,0.0000,0.1505,sideEyeCat
1787849954663,0.0849,0.0000,0.0000,0.0000,0.1505,sideEyeCat
1787849954730,0.0805,0.0000,0.0000,0.0000,0.1505,sideEyeCat
1787849954796,0.0973,0.0000,0.0000,0.0000,0.1505,sideEyeCat
1787849954863,0.1580,0.0000,0.0000,0.0000,0.1505,sideEyeCat
1787849954929,0.2190,0.6056,0.1327,0.0000,0.1505,sideEyeCat
1787849954997,0.2170,0.0000,0.0000,0.0000,0.1505,sideEyeCat
1787849955061,0.1870,0.0000,0.0000,0.0000,0.1505,sideEyeCat
1787849955130,0.1493,0.0000,0.0000,0.0000,0.1505,sideEyeCat
1787849955194,0.1101,0.0000,0.0000,0.0000,0.1505,sideEyeCat
1787849955262,0.0975,0.0000,0.0000,0.0000,0.1505,sideEyeCat
1787849955328,0.0701,0.0000,0.0000,0.0000,0.1505,default
1787849955396,0.0666,0.0000,0.0000,0.0000,0.1505,default
1787849955463,0.0791,0.0000,0.0000,0.0000,0.1505,default
1787849955530,0.0841,0.0000,0.0000,0.0000,0.1505,default
1787849955596,0.0888,0.0000,0.0000,0.0000,0.1505,default
1787849955663,0.0739,0.0000,0.0000,0.0000,0.1505,default
1787849955729,0.0605,0.0000,0.0000,0.0000,0.1505,default
1787849955796,0.0502,0.0000,0.0000,0.0000,0.1505,default
1787849955862,0.0631,0.0000,0.0000,0.0000,0.1505,default
1787849955929,0.0583,0.0000,0.0000,0.0000,0.1505,default
1787849955996,0.0350,0.0000,0.0000,0.0000,0.1505,default
1787849956062,0.0533,0.0000,0.0000,0.0000,0.1505,default
1787849956129,0.0614,0.0000,0.0000,0.0000,0.1505,default
1787849956195,0.0685,0.0000,0.0000,0.0000,0.1505,default
1787849956262,0.0707,0.0000,0.0000,0.0000,0.1505,default
1787849956329,0.0698,0.0000,0.0000,0.0000,0.1327,default
1787849956395,0.0622,0.0000,0.0000,0.0000,0.1327,default
1787849956462,0.0726,0.0000,0.0000,0.0000,0.1327,default
1787849956529,0.0637,0.0000,0.0000,0.0000,0.1327,default
1787849956595,0.0593,0.0000,0.0000,0.0000,0.1327,default
1787849956662,0.0595,0.0000,0.0000,0.0000,0.1327,default
1787849956729,0.0520,0.0000,0.0000,0.0000,0.1327,default
1787849956795,0.0407,0.0000,0.0000,0.0000,0.1327,default
1787849956862,0.0297,0.0000,0.0000,0.0000,0.1327,default
1787849956928,0.0270,0.0000,0.0000,0.0000,0.1327,default
1787849956995,0.0392,0.0000,0.0000,0.0000,0.0000,default
1787849957061,0.0441,0.0000,0.0000,0.0000,0.0000,default
1787849957128,0.0372,0.0000,0.0000,0.0000,0.0000,default
1787849957196,0.0280,0.0000,0.0000,0.0000,0.0000,default
1787849957262,0.0303,0.0000,0.0000,0.0000,0.0000,default
1787849957328,0.0357,0.0000,0.0000,0.0000,0.0000,default
1787849957395,0.0283,0.0000,0.0000,0.0000,0.0000,default
1787849957462,0.0312,0.0000,0.0000,0.0000,0.0000,default
1787849957529,0.0249,0.0000,0.0000,0.0000,0.0000,default
1787849957594,0.0274,0.0000,0.0000,0.0000,0.0000,default
1787849957662,0.0291,0.0000,0.0000,0.0000,0.0000,default
1787849957729,0.0268,0.0000,0.0000,0.0000,0.0000,default
1787849957795,0.0288,0.0000,0.0000,0.0000,0.0000,default
1787849957862,0.0327,0.0000,0.0000,0.0000,0.0000,default
1787849957928,0.0319,0.0000,0.0000,0.0000,0.0000,default
1787849957995,0.0373,0.0000,0.0000,0.0000,0.0000,default
1787849958061,0.0442,0.0000,0.0000,0.0000,0.0000,default
1787849958129,0.0433,0.0000,0.0000,0.0000,0.0000,default
1787849958195,0.0343,0.0000,0.0000,0.0000,0.0000,default
1787849958262,0.0274,0.0000,0.0000,0.0000,0.0000,default
1787849958328,0.0333,0.0000,0.0000,0.0000,0.0000,default
1787849958395,0.0356,0.0000,0.0000,0.0000,0.0000,default
1787849958461,0.0288,0.0000,0.0000,0.0000,0.0000,default
1787849958529,0.0310,0.0000,0.0000,0.0000,0.0000,default
1787849958596,0.0250,0.0000,0.0000,0.0000,0.0000,default
1787849958661,0.0230,0.0000,0.0000,0.0000,0.0000,default
1787849958728,0.0341,0.0000,0.0000,0.0000,0.0000,default
1787849958795,0.0320,0.0000,0.0000,0.0000,0.0000,default
1787849958861,0.0222,0.0000,0.0000,0.0000,0.0000,default
1787849958928,0.0335,0.0000,0.0000,0.0000,0.0000,default
1787849958995,0.0241,0.0000,0.0000,0.0000,0.0000,default
1787849959061,0.0292,0.0000,0.0000,0.0000,0.0000,default
1787849959127,0.0307,0.0000,0.0000,0.0000,0.0000,default
1787849959194,0.0400,0.0000,0.0000,0.0000,0.0000,default
1787849959261,0.0299,0.0000,0.0000,0.0000,0.0000,default
1787849959328,0.0274,0.0000,0.0000,0.0000,0.0000,default
1787849959394,0.0402,0.0000,0.0000,0.0000,0.0000,default
1787849959461,0.0523,0.0000,0.0000,0.0000,0.0000,default
1787849959527,0.0574,0.0000,0.0000,0.0000,0.0000,default
1787849959594,0.0617,0.0000,0.0000,0.0000,0.0000,default
1787849959661,0.0542,0.0000,0.0000,0.0000,0.0000,default
1787849959726,0.0567,0.0000,0.0000,0.0000,0.0000,default
1787849959794,0.0487,0.0000,0.0000,0.0000,0.0000,default
1787849959860,0.0426,0.0000,0.0000,0.0000,0.0000,default
1787849959928,0.0343,0.0000,0.0000,0.0000,0.0000,default
1787849959994,0.0271,0.0000,0.0000,0.0000,0.0000,default
1787849960060,0.0294,0.0000,0.0000,0.0000,0.0000,default
1787849960127,0.0293,0.0000,0.0000,0.0000,0.0000,default
1787849960194,0.0299,0.0000,0.0000,0.0000,0.0000,default
1787849960260,0.0335,0.0000,0.0000,0.0000,0.0000,default
1787849960327,0.0384,0.0000,0.0000,0.0000,0.0000,default
1787849960393,0.0337,0.0000,0.0000,0.0000,0.0000,default
1787849960461,0.0370,0.0000,0.0000,0.0000,0.0000,default
1787849960527,0.0548,0.0000,0.0000,0.0000,0.0000,default
1787849960594,0.0789,0.0000,0.0000,0.0000,0.0000,default
1787849960660,0.1001,0.0000,0.0000,0.0000,0.0000,default
1787849960727,0.1030,0.0000,0.0000,0.0000,0.0000,default
1787849960794,0.0874,0.0000,0.0000,0.0000,0.0000,default
1787849960860,0.0731,0.0000,0.0000,0.0000,0.0000,default
1787849960959,0.0863,0.0000,0.0000,0.0000,0.0000,default
1787849961025,0.0965,0.0000,0.0000,0.0000,0.0000,default
1787849961094,0.0977,0.0000,0.0000,0.0000,0.0000,default
1787849961161,0.0891,0.0000,0.0000,0.0000,0.0000,default
1787849961226,0.0741,0.0000,0.0000,0.0000,0.0000,default
1787849961294,0.0768,0.0000,0.0000,0.0000,0.0000,default
1787849961360,0.0406,0.0000,0.0000,0.0000,0.0000,default
1787849961427,0.0532,0.0000,0.0000,0.0000,0.0000,default
1787849961493,0.0759,0.0000,0.0000,0.0000,0.0000,default
1787849961560,0.0776,0.0000,0.0000,0.0000,0.0000,default
1787849961627,0.0761,0.0000,0.0000,0.0000,0.0000,default
1787849961694,0.0766,0.0000,0.0000,0.0000,0.0000,default
1787849961760,0.0783,0.0000,0.0000,0.0000,0.0000,default
1787849961826,0.0632,0.0000,0.0000,0.0000,0.0000,default
1787849961894,0.0475,0.0000,0.0000,0.0000,0.0000,default
1787849961960,0.0343,0.0000,0.0000,0.0000,0.0000,default
1787849962027,0.0332,0.0000,0.0000,0.0000,0.0000,default
1787849962094,0.0545,0.0000,0.0000,0.0000,0.0000,default
1787849962161,0.0617,0.0000,0.0000,0.0000,0.0000,default
1787849962227,0.0553,0.0000,0.0000,0.0000,0.0000,default
1787849962293,0.0614,0.0000,0.0000,0.0000,0.0000,default
1787849962360,0.0780,0.0000,0.0000,0.0000,0.0000,default
1787849962426,0.0909,0.0000,0.0000,0.0000,0.0000,default
1787849962493,0.1018,0.0000,0.0000,0.0000,0.0000,default
1787849962560,0.1096,0.0000,0.0000,0.0000,0.0000,default
1787849962627,0.1072,0.0000,0.0000,0.0000,0.0000,default
1787849962693,0.1350,0.0000,0.0000,0.0000,0.0000,default
1787849962760,0.1606,0.0000,0.0000,0.0000,0.0000,default
1787849962826,0.1480,0.0000,0.0000,0.0000,0.0000,default
1787849962893,0.1176,0.0000,0.0000,0.0000,0.0000,default
1787849962960,0.0702,0.0000,0.0000,0.0000,0.0000,default
1787849963027,0.0432,0.0000,0.0000,0.0000,0.0000,default
1787849963093,0.0526,0.0000,0.0000,0.0000,0.0000,default
1787849963158,0.0793,0.0000,0.0000,0.0000,0.0000,default
1787849963227,0.0929,0.0000,0.0000,0.0000,0.0000,default
1787849963293,0.1009,0.0000,0.0000,0.0000,0.0000,default
1787849963359,0.0908,0.0000,0.0000,0.0000,0.0000,default
1787849963426,0.0890,0.0000,0.0000,0.0000,0.0000,default
1787849963493,0.0826,0.0000,0.0000,0.0000,0.0000,default
1787849963560,0.0702,0.0000,0.0000,0.0000,0.0000,default
1787849963626,0.0526,0.0000,0.0000,0.0000,0.0000,default
1787849963692,0.0350,0.0000,0.0000,0.0000,0.0000,default
1787849963760,0.0310,0.0000,0.0000,0.0000,0.0000,default
1787849963827,0.0322,0.0000,0.0000,0.0000,0.0000,default
1787849963892,0.0397,0.0000,0.0000,0.0000,0.0000,default
1787849963960,0.0395,0.0000,0.0000,0.0000,0.0000,default
1787849964026,0.0499,0.0000,0.0000,0.0000,0.0000,default
1787849964092,0.0556,0.0000,0.0000,0.0000,0.0000,default
1787849964159,0.0672,0.0000,0.0000,0.0000,0.0000,default
1787849964226,0.1008,0.0000,0.0000,0.0000,0.0000,default
1787849964293,0.1585,0.0000,0.0000,0.0000,0.0000,default
1787849964360,0.2255,0.0000,0.0000,0.0000,0.0000,default
1787849964426,0.2472,0.0000,0.0000,0.0000,0.0000,default
1787849964493,0.2071,0.0000,0.0000,0.0000,0.0000,default
1787849964560,0.1661,0.0000,0.0000,0.0000,0.0000,default
1787849964627,0.1249,0.0000,0.0000,0.0000,0.0000,default
1787849964693,0.0779,0.0000,0.0000,0.0000,0.0000,default
1787849964759,0.0510,0.0000,0.0000,0.0000,0.0000,default
1787849964826,0.1038,0.0000,0.0000,0.0000,0.0000,default
1787849964892,0.1421,0.0000,0.0000,0.0000,0.0000,default
1787849964960,0.1581,0.0000,0.0000,0.0000,0.0000,default
1787849965027,0.1647,0.0000,0.0000,0.0000,0.0000,default
1787849965091,0.1929,0.0000,0.0000,0.0000,0.0000,default
1787849965159,0.2146,0.0000,0.0000,0.0000,0.0000,default
1787849965226,0.2528,0.0000,0.0000,0.0000,0.0000,default
1787849965293,0.2511,0.0000,0.0000,0.0000,0.0000,default
1787849965360,0.2292,0.0000,0.0000,0.0000,0.0000,default
1787849965426,0.1927,0.0000,0.0000,0.0000,0.0000,default
1787849965492,0.1622,0.0000,0.0000,0.0000,0.0000,default
1787849965559,0.1138,0.0000,0.0000,0.0000,0.0000,default
1787849965626,0.0552,0.0000,0.0000,0.0000,0.0000,default
1787849965693,0.0739,0.0000,0.0000,0.0000,0.0000,default
1787849965759,0.1284,0.0000,0.0000,0.0000,0.0000,default
1787849965826,0.1779,0.0000,0.0000,0.0000,0.0000,default
1787849965892,0.1956,0.0000,0.0000,0.0000,0.0000,default
1787849965958,0.2158,0.0000,0.0000,0.0000,0.0000,default
1787849966026,0.2055,0.0000,0.0000,0.0000,0.0000,default
1787849966093,0.1874,0.0000,0.0000,0.0000,0.0000,default
1787849966159,0.1878,0.0000,0.0000,0.0000,0.0000,default
1787849966226,0.1603,0.0000,0.0000,0.0000,0.0000,default
1787849966293,0.1168,0.0000,0.0000,0.0000,0.0000,default
1787849966359,0.0818,0.0000,0.0000,0.0000,0.0000,default
1787849966426,0.0481,0.0000,0.0000,0.0000,0.0000,default
1787849966492,0.0481,0.0000,0.0000,0.0000,0.0000,default
1787849966558,0.0763,0.0000,0.0000,0.0000,0.0000,default
1787849966626,0.1141,0.0000,0.0000,0.0000,0.0000,default
1787849966691,0.1273,0.0000,0.0000,0.0000,0.0000,default
1787849966759,0.1165,0.0000,0.0000,0.0000,0.0000,default
1787849966826,0.0994,0.0000,0.0000,0.0000,0.0000,default
1787849966893,0.0816,0.0000,0.0000,0.0000,0.0000,default
1787849966959,0.1352,0.0000,0.0000,0.0000,0.0000,default
1787849967024,0.1436,0.0000,0.0000,0.0000,0.0000,default
1787849967099,0.1435,0.0000,0.0000,0.0000,0.0000,default
1787849967191,0.0838,0.0000,0.0000,0.0000,0.0000,default
1787849967258,0.0574,0.0000,0.0000,0.0000,0.0000,default
